Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1786613701,2026-08-13T09:35:01Z,WMT3178,"45.687286,8.758649",3075,209,75
1786613703,2026-08-13T09:35:03Z,WMT3178,"45.68779,8.761463",3175,208,75
1786613705,2026-08-13T09:35:05Z,WMT3178,"45.688293,8.764075",3275,208,75
1786613707,2026-08-13T09:35:07Z,WMT3178,"45.688835,8.767021",3375,208,75
1786613709,2026-08-13T09:35:09Z,WMT3178,"45.689346,8.769768",3475,210,75
1786613712,2026-08-13T09:35:12Z,WMT3178,"45.689903,8.772858",3550,211,74
1786613714,2026-08-13T09:35:14Z,WMT3178,"45.690414,8.775467",3625,212,74
1786613716,2026-08-13T09:35:16Z,WMT3178,"45.690975,8.778419",3700,213,74
1786613718,2026-08-13T09:35:18Z,WMT3178,"45.691498,8.781224",3750,217,74
1786613720,2026-08-13T09:35:20Z,WMT3178,"45.692047,8.783981",3800,219,74
1786613722,2026-08-13T09:35:22Z,WMT3178,"45.692688,8.787521",3875,222,75
1786613724,2026-08-13T09:35:24Z,WMT3178,"45.693069,8.790024",3900,224,78
1786613726,2026-08-13T09:35:26Z,WMT3178,"45.69342,8.793015",3925,228,81
1786613728,2026-08-13T09:35:28Z,WMT3178,"45.693695,8.7967",3975,232,85
1786613731,2026-08-13T09:35:31Z,WMT3178,"45.693741,8.799848",4000,234,89
1786613733,2026-08-13T09:35:33Z,WMT3178,"45.693604,8.802997",4025,237,93
1786613735,2026-08-13T09:35:35Z,WMT3178,"45.693237,8.806747",4050,240,98
1786613737,2026-08-13T09:35:37Z,WMT3178,"45.69278,8.809896",4100,244,103
1786613739,2026-08-13T09:35:39Z,WMT3178,"45.692139,8.813447",4175,245,105
1786613741,2026-08-13T09:35:41Z,WMT3178,"45.691532,8.816597",4250,246,106
1786613743,2026-08-13T09:35:43Z,WMT3178,"45.690903,8.819476",4325,247,106
1786613745,2026-08-13T09:35:45Z,WMT3178,"45.690231,8.822502",4425,248,107
1786613747,2026-08-13T09:35:47Z,WMT3178,"45.689484,8.825974",4525,250,107
1786613749,2026-08-13T09:35:49Z,WMT3178,"45.688705,8.829457",4625,250,107
1786613752,2026-08-13T09:35:52Z,WMT3178,"45.687763,8.833557",4750,250,108
1786613754,2026-08-13T09:35:54Z,WMT3178,"45.687057,8.836625",4825,250,108
1786613756,2026-08-13T09:35:56Z,WMT3178,"45.686321,8.839737",4925,251,108
1786613758,2026-08-13T09:35:58Z,WMT3178,"45.685482,8.843376",5025,252,108
1786613760,2026-08-13T09:36:00Z,WMT3178,"45.684738,8.846535",5125,252,108
1786613762,2026-08-13T09:36:02Z,WMT3178,"45.683945,8.849831",5225,253,108
1786613764,2026-08-13T09:36:04Z,WMT3178,"45.683201,8.853058",5325,254,108
1786613777,2026-08-13T09:36:17Z,WMT3178,"45.678497,8.874207",5800,266,106
1786613790,2026-08-13T09:36:30Z,WMT3178,"45.674587,8.896179",6150,280,103
1786613804,2026-08-13T09:36:44Z,WMT3178,"45.670444,8.922684",6700,289,102
1786613817,2026-08-13T09:36:57Z,WMT3178,"45.66658,8.947128",7300,292,102
1786613830,2026-08-13T09:37:10Z,WMT3178,"45.662716,8.970955",7925,293,103
1786613844,2026-08-13T09:37:24Z,WMT3178,"45.657925,8.998489",8650,293,104
1786613859,2026-08-13T09:37:39Z,WMT3178,"45.653221,9.024994",9350,293,104
1786613871,2026-08-13T09:37:51Z,WMT3178,"45.648285,9.048045",9925,297,113
1786613873,2026-08-13T09:37:53Z,WMT3178,"45.647141,9.051461",10000,298,116
1786613875,2026-08-13T09:37:55Z,WMT3178,"45.645679,9.055481",10075,300,119
1786613877,2026-08-13T09:37:57Z,WMT3178,"45.644257,9.05883",10150,300,121
1786613879,2026-08-13T09:37:59Z,WMT3178,"45.642559,9.062416",10225,302,124
1786613881,2026-08-13T09:38:01Z,WMT3178,"45.640976,9.065575",10275,303,125
1786613883,2026-08-13T09:38:03Z,WMT3178,"45.639256,9.068871",10325,306,127
1786613886,2026-08-13T09:38:06Z,WMT3178,"45.63739,9.072094",10375,308,129
1786613888,2026-08-13T09:38:08Z,WMT3178,"45.635468,9.07531",10425,311,131
1786613890,2026-08-13T09:38:10Z,WMT3178,"45.63269,9.079651",10475,312,132
